id,cell_type,classification_system,pt_supervoxel_id,pt_root_id
85354,microglia,nonneuron,113458949206199205,864691135272360465
85355,oligo,nonneuron,113459086644798682,864691135776663648
85356,6P-CT,excitatory_neuron,113670124157897711,864691136273609229
85357,6P-IT,excitatory_neuron,113741111377656788,864691136008880046
85358,oligo,nonneuron,113740699060906753,864691134964447007
85359,6P-CT,excitatory_neuron,114092955098678439,864691135800527202
85360,astrocyte,nonneuron,112192037067087064,864691135571247909
85361,6P-CT,excitatory_neuron,112262886847682586,864691136011794083
85362,oligo,nonneuron,112263367884076245,864691135654419650
85363,6P-IT,excitatory_neuron,113036874314126120,864691135275071973
85364,6P-CT,excitatory_neuron,113037286630967230,864691136378782165
85365,oligo,nonneuron,113036942966580184,864691136039379454
85367,6P-CT,excitatory_neuron,113319105138038536,864691135565418327
85368,6P-IT,excitatory_neuron,113318761607919869,864691135571726317
85369,6P-IT,excitatory_neuron,113529592962261692,864691135577796101
85370,astrocyte,nonneuron,113670880206528541,864691135338335974
85371,astrocyte,nonneuron,113810518116310442,864691135776569696
85372,6P-IT,excitatory_neuron,113881367896747445,864691135889921417
85373,6P-CT,excitatory_neuron,114092749073999831,864691135700077090
85374,6P-IT,excitatory_neuron,114304267623778515,864691135468798802
85375,6P-CT,excitatory_neuron,112192724262168168,864691135345899167
85376,6P-IT,excitatory_neuron,112192380798653383,864691135975408495
85377,6P-CT,excitatory_neuron,112473855708154531,864691135292727990
85378,pericyte,nonneuron,112474474183494838,864691135858491438
85379,6P-IT,excitatory_neuron,112966505637068443,864691135065695556
85380,oligo,nonneuron,112967124045475819,864691135462712733
85381,oligo,nonneuron,112966574356840312,864691136236670735
85382,astrocyte,nonneuron,113318830461218335,864691136056812504
85383,6P-CT,excitatory_neuron,113388718102333311,864691135701222267
85384,6P-IT,excitatory_neuron,113600648968485857,864691135989183232
85385,microglia,nonneuron,113529799188048370,864691135782424115
85386,oligo,nonneuron,113740974139769167,864691135864745948
85388,6P-IT,excitatory_neuron,113952011653002718,864691136091913140
85389,5P-ET,excitatory_neuron,114021761988725452,864691135429075504
85390,6P-CT,excitatory_neuron,114163530202428059,864691136085087852
85391,oligo,nonneuron,114163530202225184,864691135012831990
85392,6P-CT,excitatory_neuron,112121668524070350,864691135701329531
85393,6P-IT,excitatory_neuron,112192930554920223,864691136267098868
85394,astrocyte,nonneuron,112263505524267161,864691136134455947
85395,6P-IT,excitatory_neuron,112333668110057007,864691135383743211
85396,oligo,nonneuron,112263299298919669,864691135212709504
85397,astrocyte,nonneuron,112544361958702637,864691135809523148
85398,6P-CT,excitatory_neuron,112684755916825046,864691135884719728
85399,OPC,nonneuron,112897030313390139,864691135864519294
85400,6P-IT,excitatory_neuron,112896411904972348,864691135838057107
85401,6P-CT,excitatory_neuron,112967330404993807,864691136945603551
85402,6P-IT,excitatory_neuron,113036530851313085,864691135082728183
85404,oligo,nonneuron,113741317804556311,864691135772851787
85405,oligo,nonneuron,113952561475801730,864691135474642752
85406,6P-IT,excitatory_neuron,114092611769570283,864691135568906630
85407,astrocyte,nonneuron,114163667775262645,864691135341448901
85408,6P-CT,excitatory_neuron,114163186739325295,864691135641402564
85409,6P-CT,excitatory_neuron,112192587091207630,864691137054528630
85410,6P-CT,excitatory_neuron,112334011774403750,864691135810170572
85411,6P-CT,excitatory_neuron,112615005781873983,864691136723351037
85412,6P-IT,excitatory_neuron,112685718056536600,864691136117055908
85414,6P-IT,excitatory_neuron,113037149460565267,864691135759143758
85415,astrocyte,nonneuron,113036805796301562,864691135340984517
85416,6P-CT,excitatory_neuron,113037974161182383,864691135303953575
85417,6P-IT,excitatory_neuron,113388993181757005,864691136136576637
85418,5P-NP,excitatory_neuron,113460117839917318,864691135571768045
85419,astrocyte,nonneuron,113530486584280646,864691135584904312
85420,6P-IT,excitatory_neuron,113670330719368096,864691135859574632
85421,6P-IT,excitatory_neuron,113740905621591764,864691136296646171
85422,oligo,nonneuron,113671155352820132,864691135575567134
85423,BC,inhibitory_neuron,113811411804907404,864691135561846002
85424,6P-IT,excitatory_neuron,113880887195985550,864691135491019239
85425,microglia,nonneuron,113882261585575685,864691136483185708
85426,6P-CT,excitatory_neuron,113951736909421758,864691135065965380
85427,oligo,nonneuron,113951668256807791,864691136990296213
85428,6P-CT,excitatory_neuron,114093367817929980,864691136274024461
85429,6P-IT,excitatory_neuron,114304130452997337,864691136057160408
85430,astrocyte,nonneuron,112193274353227862,864691135610091783
85431,oligo,nonneuron,112192449719635136,864691136390860159
85433,6P-IT,excitatory_neuron,112334492944878687,864691135113688985
85434,6P-CT,excitatory_neuron,112404449305449945,864691136437209246
85435,6P-IT,excitatory_neuron,112403212421669474,864691136227833425
85436,5P-NP,excitatory_neuron,113107312180526249,864691136090114615
85437,6P-IT,excitatory_neuron,113107586991237684,864691136124584742
85438,6P-IT,excitatory_neuron,113178024521841346,864691136176144134
85439,6P-IT,excitatory_neuron,113248599357687009,864691136379637973
85440,astrocyte,nonneuron,113247774790921041,864691136973720092
85441,6P-CT,excitatory_neuron,113460186626318718,864691135498444819
85442,astrocyte,nonneuron,113530211773522845,864691135850429895
85443,oligo,nonneuron,113529318420222462,864691135564681559
85444,oligo,nonneuron,113529730737080184,864691135855595566
85445,6P-IT,excitatory_neuron,113600099481078292,864691135940124981
85446,oligo,nonneuron,113600580584524590,864691135207714169
85447,oligo,nonneuron,113670743170161797,864691135644767727
85448,oligo,nonneuron,113671361578651412,864691135870437473
85449,oligo,nonneuron,113741249353143899,864691136422867503
85450,astrocyte,nonneuron,113952011988385556,864691135759105102
85451,6P-IT,excitatory_neuron,114163118220833060,864691135123255591
85452,6P-IT,excitatory_neuron,114233143367709058,864691136602742225
85454,6P-IT,excitatory_neuron,112403693458350975,864691135645494255
85455,oligo,nonneuron,112333668378784705,864691135866927126
85456,6P-CT,excitatory_neuron,112543949977102004,864691136945365215
85457,6P-IT,excitatory_neuron,112333668445440339,864691135489038906
85458,6P-IT,excitatory_neuron,112755743471568482,864691135163055149
85459,6P-IT,excitatory_neuron,113037561978992939,864691135859532904
85460,6P-CT,excitatory_neuron,113177612272561297,864691136951473887
85461,OPC,nonneuron,113248874369517819,864691135213170304
85462,6P-CT,excitatory_neuron,113530074401605303,864691135367955193
85463,OPC,nonneuron,113600443212631001,864691135416123322
85464,6P-CT,excitatory_neuron,113670330853629211,864691135571567653
85465,6P-CT,excitatory_neuron,113669918603428627,864691135162234669
85466,oligo,nonneuron,113741180634005663,864691135337727462
85467,6P-IT,excitatory_neuron,113810793531085445,864691136618067931
85468,6P-IT,excitatory_neuron,114023274086149311,864691136743402862
85469,6P-CT,excitatory_neuron,114092199788411326,864691135565375063
85470,oligo,nonneuron,114092337227132332,864691135501802077
85471,6P-IT,excitatory_neuron,114233761910308983,864691135368050425
85472,6P-CT,excitatory_neuron,114303168581716845,864691135104915533
85473,6P-CT,excitatory_neuron,112334424359834452,864691136124357414
85475,astrocyte,nonneuron,112474474653398385,864691135099863072
85476,microglia,nonneuron,112543881392053867,864691136116195492
85477,6P-IT,excitatory_neuron,112685649672396900,864691135755444690
85478,6P-IT,excitatory_neuron,112684962477851193,864691135341533873
85479,6P-CT,excitatory_neuron,113037424607111050,864691135338653158
85480,oligo,nonneuron,113107862137444732,864691135476219332
85481,6P-CT,excitatory_neuron,113389337114137675,864691136006400931
85482,oligo,nonneuron,113389062169491045,864691135510438864
85483,microglia,nonneuron,113460324266672390,864691135918596528
85484,6P-CT,excitatory_neuron,113600168401951277,864691135502462133
85485,astrocyte,nonneuron,113670056109748228,864691136618382989
85486,6P-IT,excitatory_neuron,113670262268371077,864691135100780064
85487,6P-CT,excitatory_neuron,114092337294341674,864691135440474696
85488,oligo,nonneuron,112122837158201132,864691136973696284
85489,astrocyte,nonneuron,112262475201930377,864691136925107172
85490,6P-CT,excitatory_neuron,112825700033190622,864691136595364002
85491,oligo,nonneuron,113107243729413331,864691135490997991
85492,pericyte,nonneuron,113459156169754773,864691135490997991
85493,oligo,nonneuron,113459705925442700,864691135345153439
85494,6P-IT,excitatory_neuron,113669987524286150,864691135975437123
85496,23P,excitatory_neuron,76006971085821498,864691135341520069
85497,OPC,nonneuron,76076996299445389,864691136291154839
85498,23P,excitatory_neuron,76076652702094523,864691134884945146
85499,23P,excitatory_neuron,76077271177612937,864691135941982324
85500,23P,excitatory_neuron,76147227537812691,864691135725081259
85501,pericyte,nonneuron,76286521917129836,864691135970661908
85503,astrocyte,nonneuron,114564782824313518,864691135926295252
85504,23P,excitatory_neuron,76358883593000766,864691135294019852
85505,astrocyte,nonneuron,76356753289201164,864691135655939475
85506,pericyte,nonneuron,114916214228411145,864691135136055700
85507,microglia,nonneuron,114986651692214991,864691135724239531
85508,23P,excitatory_neuron,76568890247145336,864691135851434183
85509,BPC,inhibitory_neuron,76640221130720181,864691136990328213
85510,23P,excitatory_neuron,76710040119397792,864691135345194399
85511,23P,excitatory_neuron,76780614955033202,864691136266014948
85512,MC,inhibitory_neuron,76921627388160866,864691135476537512
85513,23P,excitatory_neuron,77202621328508675,864691136318254743
85515,23P,excitatory_neuron,77343771066733599,864691136296697371
85516,23P,excitatory_neuron,77413521335614619,864691135909788585
85517,23P,excitatory_neuron,77482996726550203,864691135462967870
85518,23P,excitatory_neuron,77484646061016614,864691135502653021
85519,BPC,inhibitory_neuron,77625177323882687,864691136113296977
85520,23P,excitatory_neuron,77624352690342915,864691136265859812
85521,astrocyte,nonneuron,77694858940383239,864691135155535716
85522,23P,excitatory_neuron,77695271190302961,864691136291180695
85523,BC,inhibitory_neuron,78186752954927476,864691136136757387
85524,23P,excitatory_neuron,78187646308082517,864691135589946123
85525,BPC,inhibitory_neuron,76077339964197420,864691136816059364
85526,23P,excitatory_neuron,76146952793856966,864691135359199064
85527,23P,excitatory_neuron,76217596416194276,864691136143627927
85528,23P,excitatory_neuron,114494002165987591,864691135501523010
85529,astrocyte,nonneuron,114774583789564729,864691135366921721
85530,23P,excitatory_neuron,115971883232746155,864691135976432707
85531,23P,excitatory_neuron,76358539996098346,864691136146110545
85532,23P,excitatory_neuron,116253358209635896,864691135342051505
85533,microglia,nonneuron,76357990240377520,864691135322953884
85534,23P,excitatory_neuron,114564302324866175,864691136989971093
85536,23P,excitatory_neuron,114846189551523516,864691135644633839
85537,NGC,inhibitory_neuron,115056058900438761,864691136297782811
85538,astrocyte,nonneuron,76428496490490380,864691135909966249
85539,23P,excitatory_neuron,115056883467376735,864691135212835456
85540,23P,excitatory_neuron,115127252211165288,864691135441482056
85541,23P,excitatory_neuron,115338427230308758,864691135737679492
85542,microglia,nonneuron,115759952433549060,864691136922767076
85543,pericyte,nonneuron,115901102305655429,864691136209192382
85544,pericyte,nonneuron,115761120664863987,864691136206909118
85545,23P,excitatory_neuron,76639808881011763,864691136146016593
85546,23P,excitatory_neuron,116464533228362005,864691135909782953
85547,NGC,inhibitory_neuron,76710658661649537,864691135618942863
85548,BC,inhibitory_neuron,114353402384756066,864691135342211249
85549,23P,excitatory_neuron,114423152587002302,864691136578414356
85550,NGC,inhibitory_neuron,114635014733842728,864691135386315349
85551,23P,excitatory_neuron,114635083453000863,864691136741275484
85552,microglia,nonneuron,114775408624576212,864691135256142511
85553,23P,excitatory_neuron,114916214899303774,864691136123771430
85554,astrocyte,nonneuron,115056814815009505,864691136486789650
85555,23P,excitatory_neuron,76850777607957612,864691136031765435
85557,23P,excitatory_neuron,115900690055889835,864691135567756268
85558,23P,excitatory_neuron,115970509044425173,864691135468262284
85559,23P,excitatory_neuron,116041702422608248,864691135416552634
85560,23P,excitatory_neuron,116183058385872275,864691135919169968
85561,NGC,inhibitory_neuron,116323246118833213,864691135687267808
85562,23P,excitatory_neuron,76921696174506710,864691134964563743
85563,23P,excitatory_neuron,116394027179818946,864691135234038873
85564,pericyte,nonneuron,116463846101059127,864691136209192382
85565,23P,excitatory_neuron,76991927480173306,864691136577509140
85566,NGC,inhibitory_neuron,116533940034285061,864691135949401091
85567,NGC,inhibitory_neuron,114282277726704225,864691136562153469
85568,astrocyte,nonneuron,114352440379500236,864691135837192339
85569,pericyte,nonneuron,114422121928693443,864691136951572959
85570,astrocyte,nonneuron,114562859417334747,864691135572278053
85571,pericyte,nonneuron,114845708783512425,864691135124083348
85572,23P,excitatory_neuron,76992271077601206,864691136143406388
85573,astrocyte,nonneuron,115055646718005986,864691136903030450
85574,oligo,nonneuron,77062433663466704,864691136743486436
85575,23P,excitatory_neuron,115057158546266451,864691135777835709
85576,microglia,nonneuron,115127664796457078,864691135946937441
85578,23P,excitatory_neuron,115267646303757223,864691135762565430
85579,23P,excitatory_neuron,115407765316878938,864691135577003781
85580,23P,excitatory_neuron,77132939779399673,864691136618416013
85581,23P,excitatory_neuron,115549464944486138,864691135807235869
85582,23P,excitatory_neuron,115690064927051182,864691135502614365
85583,oligo,nonneuron,115760777268827782,864691135755167954
85584,23P,excitatory_neuron,115760639896543928,864691136057166296
85585,BPC,inhibitory_neuron,115760639896854318,864691136031692987
85586,astrocyte,nonneuron,115971746062260928,864691136811830387
85587,23P,excitatory_neuron,116111246666925219,864691135609155299
85588,microglia,nonneuron,116252190246847601,864691136423060527
85589,23P,excitatory_neuron,77273402456877471,864691135497655827
85590,astrocyte,nonneuron,114423221507377466,864691135888983689
85591,microglia,nonneuron,114422465526332850,864691135526085467
85592,23P,excitatory_neuron,77343152725825545,864691136134251089
85593,23P,excitatory_neuron,114564577471261738,864691136911678193
85594,BC,inhibitory_neuron,114563615331683966,864691136215059134
85595,23P,excitatory_neuron,77414071158763687,864691135940309670
85596,astrocyte,nonneuron,114563271734217357,864691135104463437
85597,23P,excitatory_neuron,114493246721332245,864691135699291170
